DATE_STRIN,ECLIPSE_TYPE,MAGNITUD,LATITUDE,LONGITUDE,DURATION,EVENT
0625/6/10,A+,0.9661,64.9N,133.3E,-,solar_eclipse
0625/11/6,P,0.1333,62.3N,128.8W,,solar_eclipse
0625/12/5,P,0.3308,64.6S,173.9E,,solar_eclipse
0626/5/1,T,1.0389,42.9S,29.1W,03m01s,solar_eclipse
0626/10/26,A,0.9216,37.8N,154.2E,08m17s,solar_eclipse
0627/4/21,T,1.0758,5.0N,62.3E,06m19s,solar_eclipse
0627/10/15,A,0.9282,1.9S,142.4E,08m30s,solar_eclipse
0628/4/10,T,1.0496,40.2N,148.8E,03m40s,solar_eclipse
0628/10/3,A,0.9682,34.6S,77.1E,02m54s,solar_eclipse
0629/3/1,P,0.2572,61.0S,70.6W,,solar_eclipse
0629/3/30,P,0.2905,61.1N,113.4W,,solar_eclipse
0629/8/24,P,0.2818,61.5N,164.6W,,solar_eclipse
0629/9/22,P,0.5622,60.8S,148.7W,,solar_eclipse
0630/2/18,A,0.9239,50.5S,162.9W,06m53s,solar_eclipse
0630/8/14,T,1.0631,50.9N,138.7W,04m13s,solar_eclipse
0631/2/7,A,0.9407,15.8S,168.2E,06m49s,solar_eclipse
0631/8/3,Tm,1.0303,14.3N,32.8W,02m52s,solar_eclipse
0632/1/27,A,0.9836,22.7N,70.5E,01m40s,solar_eclipse
0632/7/23,A,0.9696,35.9S,170.9E,03m07s,solar_eclipse
0632/12/17,P,0.3426,65.9S,134.4W,,solar_eclipse
0633/1/15,P,0.3897,63.3N,141.2W,,solar_eclipse
0633/6/12,P,0.5877,66.4N,168.2W,,solar_eclipse
0633/12/7,T,1.0258,68.9S,175.0W,01m43s,solar_eclipse
0634/6/1,A,0.9836,47.8N,27.7W,01m33s,solar_eclipse
0634/11/26,A,0.9804,23.9S,4.4E,02m09s,solar_eclipse
0635/5/22,T,1.0391,0.4S,174.3W,04m06s,solar_eclipse
0635/11/15,A,0.9283,23.4N,62.5W,09m12s,solar_eclipse
0636/4/11,P,0.1909,71.2N,63.6W,,solar_eclipse
0636/5/10,P,0.8593,69.3S,23.9W,,solar_eclipse
0636/11/3,P,0.336,70.0N,23.5W,,solar_eclipse
0637/4/1,T,1.0312,50.9N,158.3E,02m21s,solar_eclipse
0637/9/24,A,0.9813,57.5S,109.4E,01m28s,solar_eclipse
0638/3/21,A,0.9786,1.9N,23.8E,02m27s,solar_eclipse
0638/9/13,Tm,1.045,3.6S,45.4W,04m14s,solar_eclipse
0639/3/10,A,0.9323,48.3S,0.3W,06m42s,solar_eclipse
0639/9/3,T,1.062,41.3N,86.5E,04m42s,solar_eclipse
0640/1/28,P,0.1089,69.6N,159.2W,,solar_eclipse
0640/2/27,P,0.206,71.6S,97.0E,,solar_eclipse
0640/7/24,P,0.4185,69.0S,36.2W,,solar_eclipse
0640/8/22,P,0.3906,71.0N,36.8W,,solar_eclipse
0641/1/17,A,0.9972,27.0N,114.5E,00m17s,solar_eclipse
0641/7/13,A,0.963,15.0S,123.9W,04m45s,solar_eclipse
0642/1/6,T,1.0437,20.8S,85.9W,04m06s,solar_eclipse
0642/7/2,A,0.9477,32.6N,140.5W,06m21s,solar_eclipse
0642/12/27,T,1.0358,63.7S,34.0E,02m27s,solar_eclipse
0643/6/22,A,0.9648,85.5N,94.4E,02m17s,solar_eclipse
0643/11/17,P,0.1155,63.0N,96.3E,,solar_eclipse
0643/12/16,P,0.3272,65.6S,33.8E,,solar_eclipse
0644/5/12,T,1.04,51.6S,137.6W,02m56s,solar_eclipse
0644/11/5,A,0.9181,37.4N,32.6E,08m59s,solar_eclipse
0645/5/1,T,1.0779,4.7N,52.4W,06m38s,solar_eclipse
0645/10/25,A,0.9271,4.5S,25.2E,08m52s,solar_eclipse
0646/4/21,T,1.0502,41.0N,36.5E,03m45s,solar_eclipse
0646/10/14,A,0.9688,37.6S,43.2W,02m48s,solar_eclipse
0647/3/12,P,0.1764,60.8S,167.7E,,solar_eclipse
0647/4/10,P,0.3871,61.3N,127.1E,,solar_eclipse
0647/9/4,P,0.2039,61.2N,65.9E,,solar_eclipse
0647/10/4,P,0.6186,60.9S,78.1E,,solar_eclipse
0648/2/29,A,0.9257,48.8S,88.3E,06m44s,solar_eclipse
0648/8/24,T,1.0579,49.8N,105.7E,03m52s,solar_eclipse
0649/2/17,A,0.9455,13.6S,53.2E,06m05s,solar_eclipse
0649/8/13,T,1.0243,14.2N,144.8W,02m16s,solar_eclipse
0650/2/6,A,0.9896,23.5N,54.7W,01m01s,solar_eclipse
0650/8/3,A,0.966,30.9S,66.0E,03m34s,solar_eclipse
0650/12/28,P,0.3379,64.9S,81.8E,,solar_eclipse
0651/1/27,P,0.4175,62.5N,79.9E,,solar_eclipse
0651/6/23,P,0.4409,65.4N,85.3E,,solar_eclipse
0651/7/23,Pb,0.0086,63.1S,11.9E,,solar_eclipse
0651/12/18,T,1.0241,69.2S,63.2E,01m36s,solar_eclipse
0652/6/11,A,0.9862,54.0N,125.7W,01m13s,solar_eclipse
0652/12/6,A,0.9771,25.5S,122.6W,02m31s,solar_eclipse
0653/6/1,T,1.0436,5.9N,75.5E,04m32s,solar_eclipse
0653/11/26,A,0.9257,21.1N,172.8E,09m51s,solar_eclipse
0654/4/22,Pe,0.0743,70.6N,167.0E,,solar_eclipse
0654/5/22,P,0.999,68.4S,148.6W,,solar_eclipse
0654/11/15,P,0.3547,69.1N,155.6W,,solar_eclipse
0655/4/12,T,1.0296,59.8N,36.8E,02m05s,solar_eclipse
0655/10/5,A,0.9807,63.9S,19.5W,01m24s,solar_eclipse
0656/3/31,A,0.9783,9.2N,88.7W,02m29s,solar_eclipse
0656/9/24,T,1.0441,9.7S,170.5W,04m05s,solar_eclipse
0657/3/20,A,0.935,40.4S,112.4W,06m56s,solar_eclipse
0657/9/13,T,1.0588,34.4N,38.3W,04m42s,solar_eclipse
0658/2/8,P,0.0767,70.4N,69.0E,,solar_eclipse
0658/3/9,P,0.2794,71.9S,27.5W,,solar_eclipse
0658/8/4,P,0.2955,69.9S,158.2W,,solar_eclipse
0658/9/3,P,0.4693,71.5N,167.9W,,solar_eclipse
0659/1/28,H,1.0021,30.3N,15.0W,00m12s,solar_eclipse
0659/7/25,A,0.9577,22.7S,131.5E,05m13s,solar_eclipse
0660/1/18,T,1.0468,18.2S,143.3E,04m22s,solar_eclipse
0660/7/13,A,0.9468,26.4N,122.7E,06m46s,solar_eclipse
0661/1/6,T,1.0357,62.1S,90.6W,02m29s,solar_eclipse
0661/7/2,A,0.9692,79.9N,88.8E,02m11s,solar_eclipse
0661/11/27,P,0.1023,63.9N,39.4W,,solar_eclipse
0661/12/27,P,0.3254,66.7S,106.2W,,solar_eclipse
0662/5/23,P,0.944,63.5S,118.9E,,solar_eclipse
0662/6/21,Pb,0.003,66.0N,148.9E,,solar_eclipse
0662/11/16,A,0.9153,37.2N,91.0W,09m37s,solar_eclipse
0663/5/13,T,1.0792,3.4N,165.7W,06m56s,solar_eclipse
0663/11/5,A,0.9265,7.1S,94.3W,09m12s,solar_eclipse
0664/5/1,T,1.0501,41.3N,73.2W,03m50s,solar_eclipse
0664/10/24,A,0.9695,40.9S,165.6W,02m42s,solar_eclipse
0665/3/22,Pe,0.084,60.8S,48.4E,,solar_eclipse
0665/4/21,P,0.4945,61.7N,9.7E,,solar_eclipse
0665/9/14,P,0.1363,61.0N,65.2W,,solar_eclipse
0665/10/14,P,0.6641,61.2S,57.0W,,solar_eclipse
0666/3/11,A,0.9275,47.9S,18.8W,06m34s,solar_eclipse
0666/9/4,T,1.0524,48.5N,12.3W,03m31s,solar_eclipse
0667/2/28,Am,0.9506,11.3S,60.1W,05m23s,solar_eclipse
0667/8/25,T,1.018,13.3N,101.8E,01m40s,solar_eclipse
0668/2/18,A,0.9959,24.5N,178.1W,00m23s,solar_eclipse
0668/8/13,A,0.9619,28.1S,40.3W,04m00s,solar_eclipse
0669/1/8,P,0.3275,63.9S,60.8W,,solar_eclipse
0669/2/6,P,0.4541,61.9N,57.5W,,solar_eclipse
0669/7/4,P,0.3008,64.5N,21.9W,,solar_eclipse
0669/8/2,P,0.1336,62.4S,97.3W,,solar_eclipse
0669/12/28,T,1.0227,68.0S,58.9W,01m30s,solar_eclipse
0670/6/23,A,0.9883,59.2N,138.4E,00m58s,solar_eclipse
0670/12/18,A,0.9744,26.1S,110.8E,02m49s,solar_eclipse
0671/6/12,T,1.0473,11.4N,34.3W,04m48s,solar_eclipse
0671/12/7,A,0.9238,19.4N,48.2E,10m18s,solar_eclipse
0672/6/1,T,1.068,48.1S,85.4E,05m06s,solar_eclipse
0672/11/25,P,0.3694,68.0N,72.0E,,solar_eclipse
0673/4/22,T,1.027,69.6N,88.0W,01m45s,solar_eclipse
0673/10/15,A,0.9805,69.6S,151.9W,01m20s,solar_eclipse
0674/4/12,A,0.9778,16.8N,161.4E,02m31s,solar_eclipse
0674/10/5,T,1.043,15.5S,62.4E,03m56s,solar_eclipse
0675/4/1,A,0.9377,32.1S,138.6E,07m10s,solar_eclipse
0675/9/25,T,1.0553,28.0N,165.2W,04m37s,solar_eclipse
0676/2/19,Pe,0.0335,71.1N,61.6W,,solar_eclipse
0676/3/20,P,0.3667,72.0S,150.1W,,solar_eclipse
0676/8/15,P,0.1836,70.7S,77.9E,,solar_eclipse
0676/9/13,P,0.5352,71.8N,58.7E,,solar_eclipse
0677/2/7,H,1.0073,34.4N,143.7W,00m40s,solar_eclipse
0677/8/4,A,0.9521,31.0S,24.7E,05m33s,solar_eclipse
0678/1/28,T,1.0501,14.8S,13.0E,04m40s,solar_eclipse
0678/7/24,Am,0.9455,19.6N,24.1E,07m11s,solar_eclipse
0679/1/18,T,1.036,59.1S,143.5E,02m33s,solar_eclipse
0679/7/13,A,0.9724,70.6N,2.3W,02m07s,solar_eclipse
0679/12/9,P,0.0911,64.9N,175.5W,,solar_eclipse
0680/1/7,P,0.3276,67.7S,114.3E,,solar_eclipse
0680/6/2,P,0.8109,64.4S,1.5W,,solar_eclipse
0680/7/1,P,0.1456,67.0N,29.8E,,solar_eclipse
0680/11/27,A,0.9133,37.3N,144.4E,10m08s,solar_eclipse
0681/5/23,T,1.0797,1.2N,81.2E,07m10s,solar_eclipse
0681/11/16,A,0.9264,9.2S,145.3E,09m29s,solar_eclipse
0682/5/13,T,1.0494,40.8N,178.7E,03m54s,solar_eclipse
0682/11/5,A,0.9706,44.3S,71.0E,02m35s,solar_eclipse
0683/5/2,P,0.6135,62.2N,105.7W,,solar_eclipse
0683/9/26,P,0.0822,61.0N,161.3E,,solar_eclipse
0683/10/25,P,0.6981,61.7S,165.7E,,solar_eclipse
0684/3/22,A,0.929,48.6S,122.4W,06m23s,solar_eclipse
0684/9/15,T,1.0468,47.2N,133.6W,03m11s,solar_eclipse
0685/3/11,A,0.9559,9.2S,171.3W,04m44s,solar_eclipse
0685/9/4,H,1.0116,11.6N,13.7W,01m04s,solar_eclipse
0686/2/28,H,1.0026,25.7N,61.0E,00m14s,solar_eclipse
0686/8/24,A,0.9573,26.8S,147.8W,04m27s,solar_eclipse
0687/1/19,P,0.3102,63.1S,157.9E,,solar_eclipse
0687/2/17,P,0.5026,61.4N,167.1E,,solar_eclipse
0687/7/15,P,0.1655,63.7N,129.7W,,solar_eclipse
0687/8/13,P,0.25,61.7S,152.0E,,solar_eclipse
0688/1/9,T,1.0218,65.6S,177.5E,01m27s,solar_eclipse
0688/7/3,A,0.9897,63.1N,44.4E,00m48s,solar_eclipse
0688/12/28,A,0.9723,25.8S,15.4W,03m02s,solar_eclipse
0689/6/22,T,1.0503,16.1N,143.6W,04m56s,solar_eclipse
0689/12/17,A,0.9225,18.4N,76.4W,10m31s,solar_eclipse
0690/6/12,T,1.0718,36.8S,31.7W,05m52s,solar_eclipse
0690/12/6,P,0.3801,66.9N,60.6W,,solar_eclipse
0691/5/3,T,1.0229,78.9N,123.0E,01m20s,solar_eclipse
0691/10/27,A,0.9807,74.7S,72.2E,01m16s,solar_eclipse
0692/4/22,A,0.9769,24.5N,53.6E,02m35s,solar_eclipse
0692/10/15,T,1.0421,21.0S,65.9W,03m48s,solar_eclipse
0693/4/11,A,0.9403,23.9S,31.8E,07m21s,solar_eclipse
0693/10/5,T,1.0517,22.2N,66.3E,04m30s,solar_eclipse
0694/3/31,P,0.4669,71.8S,89.3E,,solar_eclipse
0694/8/26,Pe,0.0832,71.3S,47.9W,,solar_eclipse
0694/9/24,P,0.5889,71.8N,76.6W,,solar_eclipse
0695/2/19,T,1.0126,39.6N,88.8E,01m05s,solar_eclipse
0695/8/15,A,0.9463,39.7S,84.9W,05m46s,solar_eclipse
0696/2/8,T,1.0537,10.3S,115.8W,04m58s,solar_eclipse
0696/8/3,A,0.9439,12.6N,77.4W,07m30s,solar_eclipse
0697/1/28,T,1.0367,54.9S,16.9E,02m41s,solar_eclipse
0697/7/23,A,0.9749,61.7N,103.5W,02m04s,solar_eclipse
0697/12/19,P,0.0798,65.9N,48.1E,,solar_eclipse
0698/1/18,P,0.3359,68.7S,24.4W,,solar_eclipse
0698/6/13,P,0.675,65.3S,122.0W,,solar_eclipse
0698/7/13,P,0.2855,68.0N,90.6W,,solar_eclipse
0698/12/8,A,0.912,37.8N,19.0E,10m28s,solar_eclipse
0699/6/3,T,1.0792,2.2S,31.3W,07m17s,solar_eclipse
0699/11/27,A,0.927,10.7S,23.5E,09m40s,solar_eclipse
0700/5/23,T,1.048,39.4N,72.0E,03m56s,solar_eclipse
0700/11/15,A,0.9721,47.4S,53.0W,02m26s,solar_eclipse
0701/5/12,P,0.7392,62.8N,140.2E,,solar_eclipse
0701/10/6,P,0.0391,61.2N,25.9E,,solar_eclipse
0701/11/5,P,0.7226,62.3S,26.6E,,solar_eclipse
0702/4/2,A,0.9299,51.7S,138.2E,06m09s,solar_eclipse
0702/9/26,T,1.041,46.2N,102.4E,02m51s,solar_eclipse
0703/3/22,A,0.9612,7.5S,79.2E,04m08s,solar_eclipse
0703/9/15,H,1.0052,9.4N,131.1W,00m29s,solar_eclipse
0704/3/10,H,1.0093,27.1N,57.8W,00m49s,solar_eclipse
0704/9/4,A,0.9526,26.8S,102.8E,04m53s,solar_eclipse
0705/1/29,P,0.284,62.4S,18.1E,,solar_eclipse
0705/2/28,P,0.5617,61.1N,33.3E,,solar_eclipse
0705/7/25,Pe,0.0384,62.9N,121.2E,,solar_eclipse
0705/8/24,P,0.357,61.3S,39.7E,,solar_eclipse
0706/1/19,T,1.0211,62.5S,52.6E,01m24s,solar_eclipse
0706/7/14,A,0.9904,65.4N,48.4W,00m42s,solar_eclipse
0707/1/8,A,0.9708,24.8S,140.3W,03m09s,solar_eclipse
0707/7/4,T,1.0525,19.8N,106.8E,04m57s,solar_eclipse
0707/12/29,A,0.9219,17.9N,159.8E,10m30s,solar_eclipse
0708/6/22,T,1.0737,28.8S,147.5W,06m18s,solar_eclipse
0708/12/17,P,0.3923,65.8N,167.5E,,solar_eclipse
0709/5/14,P,0.9736,69.1N,68.7W,,solar_eclipse
0709/11/6,A,0.9814,79.2S,67.4W,01m10s,solar_eclipse
0710/5/3,A,0.9755,32.3N,51.2W,02m38s,solar_eclipse
0710/10/27,T,1.0414,25.7S,164.3E,03m41s,solar_eclipse
0711/4/22,A,0.9427,15.6S,72.2W,07m29s,solar_eclipse
0711/10/16,T,1.0482,17.1N,64.0W,04m21s,solar_eclipse
0712/4/10,P,0.5805,71.4S,29.1W,,solar_eclipse
0712/10/5,P,0.6297,71.6N,146.2E,,solar_eclipse
0713/3/1,T,1.0179,45.7N,38.0W,01m27s,solar_eclipse
0713/8/26,A,0.9401,49.0S,162.1E,05m52s,solar_eclipse
0714/2/19,T,1.0574,5.2S,116.1E,05m15s,solar_eclipse
0714/8/15,A,0.942,5.4N,179.0E,07m46s,solar_eclipse
0715/2/8,T,1.0377,49.8S,110.1W,02m51s,solar_eclipse
0715/8/4,A,0.9767,53.3N,150.8E,02m03s,solar_eclipse
0715/12/30,P,0.066,67.0N,88.0W,,solar_eclipse
0716/1/29,P,0.3514,69.7S,162.2W,,solar_eclipse
0716/6/24,P,0.542,66.3S,116.4E,,solar_eclipse
0716/7/23,P,0.418,68.9N,146.8E,,solar_eclipse
0716/12/18,A,0.9112,39.0N,106.1W,10m35s,solar_eclipse
0717/6/13,T,1.0779,6.5S,144.6W,07m15s,solar_eclipse
0717/12/7,A,0.9282,11.6S,98.6W,09m43s,solar_eclipse
0718/6/3,T,1.0458,36.9N,34.1W,03m56s,solar_eclipse
0718/11/26,A,0.9742,50.1S,177.1W,02m15s,solar_eclipse
0719/5/24,P,0.8714,63.6N,27.5E,,solar_eclipse
0719/10/18,Pe,0.0071,61.5N,111.5W,,solar_eclipse
0719/11/16,P,0.7402,63.0S,113.8W,,solar_eclipse
0720/4/12,A-,0.9531,61.2S,60.5E,-,solar_eclipse
0720/10/6,T,1.0355,45.5N,24.8W,02m32s,solar_eclipse
0721/4/1,A,0.9666,6.3S,28.5W,03m34s,solar_eclipse
0721/9/26,A,0.9988,6.8N,109.5E,00m07s,solar_eclipse
0722/3/21,T,1.0162,28.5N,174.2W,01m23s,solar_eclipse
0722/9/15,A,0.9477,28.0S,8.2W,05m19s,solar_eclipse
0723/2/10,P,0.2457,61.8S,119.6W,,solar_eclipse
0723/3/11,P,0.6358,60.9N,98.1W,,solar_eclipse
0723/9/4,P,0.4512,60.9S,74.9W,,solar_eclipse
0724/1/30,T,1.0207,59.2S,72.8W,01m23s,solar_eclipse
0724/7/25,A,0.9906,66.1N,141.6W,00m39s,solar_eclipse
0725/1/19,A,0.9696,23.1S,95.8E,03m14s,solar_eclipse
0725/7/14,T,1.054,22.3N,3.2W,04m53s,solar_eclipse
0726/1/8,A,0.9219,18.0N,36.8E,10m16s,solar_eclipse
0726/7/4,T,1.0745,22.6S,97.7E,06m31s,solar_eclipse
0726/12/28,P,0.4046,64.8N,35.9E,,solar_eclipse
0727/5/25,P,0.8295,68.1N,171.2E,,solar_eclipse
0727/6/23,Pb,0.1082,65.4S,161.5W,,solar_eclipse
0727/11/17,A,0.9827,83.3S,146.8E,01m03s,solar_eclipse
0728/5/13,A,0.9737,39.9N,153.9W,02m43s,solar_eclipse
0728/11/6,T,1.0409,29.8S,33.8E,03m36s,solar_eclipse
0729/5/3,A,0.9448,7.7S,174.3W,07m31s,solar_eclipse
0729/10/27,T,1.0448,12.6N,164.7E,04m11s,solar_eclipse
0730/4/22,P,0.7044,70.8S,145.8W,,solar_eclipse
0730/10/16,P,0.659,71.2N,7.8E,,solar_eclipse
0731/3/12,T,1.0229,52.7N,164.2W,01m43s,solar_eclipse
0731/9/6,A,0.9338,58.5S,43.3E,05m51s,solar_eclipse
0732/3/1,T,1.0611,0.7N,10.2W,05m32s,solar_eclipse
0732/8/25,A,0.9401,1.8S,72.7E,07m55s,solar_eclipse
0733/2/19,T,1.0389,44.0S,123.5E,03m03s,solar_eclipse
0733/8/14,A,0.978,45.2N,42.0E,02m03s,solar_eclipse
0734/1/10,P,0.0469,68.1N,136.5E,,solar_eclipse
0734/2/8,P,0.3781,70.5S,61.7E,,solar_eclipse
0734/7/5,P,0.4098,67.3S,5.9W,,solar_eclipse
0734/8/3,P,0.5437,69.9N,22.2E,,solar_eclipse
0734/12/30,A,0.9112,40.9N,128.8E,10m28s,solar_eclipse
0735/6/25,T,1.0756,11.9S,101.6E,07m02s,solar_eclipse
0735/12/19,A,0.9301,11.6S,139.0E,09m35s,solar_eclipse
0736/6/13,T,1.0428,33.5N,140.4W,03m52s,solar_eclipse
0736/12/7,A,0.9767,51.9S,58.8E,02m01s,solar_eclipse
0737/6/3,A,0.9737,72.3N,71.2W,01m30s,solar_eclipse
0737/11/26,P,0.7516,63.9S,104.4E,,solar_eclipse
0738/4/23,P,0.8301,61.7S,48.8W,,solar_eclipse
0738/10/18,T,1.0302,45.0N,154.4W,02m13s,solar_eclipse
0739/4/12,A,0.9717,5.9S,134.5W,03m03s,solar_eclipse
0739/10/7,A,0.9926,4.1N,11.9W,00m43s,solar_eclipse
0740/4/1,T,1.0229,29.8N,71.4E,01m55s,solar_eclipse
0740/9/25,A,0.9431,29.9S,120.9W,05m45s,solar_eclipse
0741/2/20,P,0.1966,61.4S,104.5E,,solar_eclipse
0741/3/21,P,0.7203,60.9N,132.0E,,solar_eclipse
0741/9/14,P,0.5335,60.8S,168.3E,,solar_eclipse
0742/2/10,T,1.0203,56.2S,162.8E,01m22s,solar_eclipse
0742/8/5,A,0.9901,65.6N,122.9E,00m40s,solar_eclipse
0743/1/30,A,0.969,21.0S,26.3W,03m15s,solar_eclipse
0743/7/25,Tm,1.0547,23.7N,114.5W,04m46s,solar_eclipse
0744/1/19,A,0.9227,18.4N,84.1W,09m52s,solar_eclipse
0744/7/14,T,1.0741,18.0S,17.5W,06m30s,solar_eclipse
0745/1/7,P,0.4226,63.8N,94.4W,,solar_eclipse
0745/6/4,P,0.6809,67.1N,52.9E,,solar_eclipse
0745/7/4,P,0.2381,64.5S,78.2E,,solar_eclipse
0745/11/28,A,0.9847,86.7S,19.2W,00m54s,solar_eclipse
0746/5/25,A,0.9713,47.5N,106.5E,02m48s,solar_eclipse
0746/11/17,T,1.0409,33.1S,97.3W,03m33s,solar_eclipse
0747/5/14,A,0.9466,0.1N,86.1E,07m27s,solar_eclipse
0747/11/7,T,1.0416,8.9N,32.0E,04m00s,solar_eclipse
0748/5/2,P,0.8378,70.0S,99.3E,,solar_eclipse
0748/10/27,P,0.6789,70.5N,131.5W,,solar_eclipse
0749/3/23,T,1.0275,60.6N,68.0E,01m53s,solar_eclipse
0749/9/16,As,0.9269,68.3S,89.2W,05m42s,solar_eclipse
0750/3/12,T,1.0647,7.0N,135.1W,05m46s,solar_eclipse
0750/9/5,A,0.9381,8.9S,35.8W,08m00s,solar_eclipse
0751/3/2,T,1.0401,37.8S,2.1W,03m16s,solar_eclipse
0751/8/25,A,0.9789,37.4N,69.8W,02m04s,solar_eclipse
0752/1/21,Pe,0.02,69.1N,2.1E,,solar_eclipse
0752/2/20,P,0.4159,71.2S,72.7W,,solar_eclipse
0752/7/15,P,0.2859,68.3S,130.1W,,solar_eclipse
0752/8/14,P,0.6576,70.7N,105.2W,,solar_eclipse
0753/1/9,A,0.9116,43.6N,4.4E,10m07s,solar_eclipse
0753/7/5,T,1.0725,18.1S,13.4W,06m38s,solar_eclipse
0753/12/29,A,0.9326,10.6S,16.8E,09m16s,solar_eclipse
0754/6/25,Tm,1.0391,29.1N,112.7E,03m43s,solar_eclipse
0754/12/18,A,0.9799,52.5S,64.5W,01m45s,solar_eclipse
0755/6/14,A,0.9746,83.1N,112.7W,01m38s,solar_eclipse
0755/12/8,P,0.7604,64.8S,38.2W,,solar_eclipse
0756/5/4,P,0.6982,62.3S,156.8W,,solar_eclipse
0756/10/28,T,1.0254,44.9N,73.6E,01m55s,solar_eclipse
0757/4/23,A,0.9766,6.3S,120.8E,02m34s,solar_eclipse
0757/10/17,A,0.9868,1.3N,135.1W,01m20s,solar_eclipse
0758/4/12,T,1.0295,30.8N,40.4W,02m27s,solar_eclipse
0758/10/7,A,0.9385,32.6S,124.4E,06m12s,solar_eclipse
0759/3/3,P,0.134,61.1S,29.1W,,solar_eclipse
0759/4/2,P,0.819,61.0N,4.2E,,solar_eclipse
0759/9/26,P,0.6027,60.8S,49.1E,,solar_eclipse
0760/2/21,T,1.0199,53.6S,39.6E,01m22s,solar_eclipse
0760/8/15,A,0.9888,64.5N,24.9E,00m43s,solar_eclipse
0761/2/9,A,0.9686,18.5S,146.9W,03m15s,solar_eclipse
0761/8/5,T,1.0548,24.1N,133.1E,04m38s,solar_eclipse
0762/1/30,A,0.9239,19.2N,156.4E,09m22s,solar_eclipse
0762/7/25,T,1.0729,14.8S,132.8W,06m20s,solar_eclipse
0763/1/19,P,0.447,63.0N,136.6E,,solar_eclipse
0763/6/16,P,0.5326,66.1N,64.5W,,solar_eclipse
0763/7/15,P,0.3625,63.7S,42.4W,,solar_eclipse
0763/12/9,A,0.9872,86.6S,127.7E,00m45s,solar_eclipse
0764/6/4,A,0.9685,54.5N,9.5E,02m55s,solar_eclipse
0764/11/28,T,1.0412,35.4S,131.9E,03m32s,solar_eclipse
0765/5/24,A,0.948,7.3N,12.3W,07m17s,solar_eclipse
0765/11/17,T,1.0389,6.0N,101.2W,03m49s,solar_eclipse
0766/5/13,As,0.9562,66.1S,17.0W,03m35s,solar_eclipse
0766/11/7,P,0.6897,69.6N,88.5E,,solar_eclipse
0767/4/3,T,1.0311,69.2N,67.0W,01m55s,solar_eclipse
0767/9/27,A-,0.927,72.0S,112.6E,-,solar_eclipse
0768/3/23,T,1.0679,13.9N,102.1E,05m56s,solar_eclipse
0768/9/15,A,0.9362,15.8S,147.1W,08m00s,solar_eclipse
0769/3/12,T,1.0413,31.1S,126.0W,03m32s,solar_eclipse
0769/9/5,A,0.9795,30.0N,175.9E,02m06s,solar_eclipse
0770/3/2,P,0.4661,71.7S,154.8E,,solar_eclipse
0770/7/27,P,0.1682,69.2S,104.3E,,solar_eclipse
0770/8/25,P,0.7603,71.3N,125.0E,,solar_eclipse
0771/1/20,A,0.9125,47.5N,119.4W,09m32s,solar_eclipse
0771/7/16,T,1.0684,25.2S,129.8W,06m04s,solar_eclipse
0772/1/9,A,0.9358,8.7S,105.1W,08m46s,solar_eclipse
0772/7/5,T,1.0347,23.9N,4.9E,03m27s,solar_eclipse
0772/12/29,A,0.9836,51.9S,172.2E,01m26s,solar_eclipse
0773/6/24,A,0.9734,79.1N,148.0W,01m53s,solar_eclipse
0773/12/18,P,0.7678,65.9S,178.5E,,solar_eclipse
0774/5/15,P,0.5588,63.0S,96.4E,,solar_eclipse
0774/11/8,T,1.021,45.0N,60.4W,01m38s,solar_eclipse
0775/5/4,A,0.9812,7.7S,16.8E,02m06s,solar_eclipse
0775/10/29,A,0.9814,1.3S,100.4E,01m57s,solar_eclipse
0776/4/22,T,1.0356,31.4N,150.8W,02m58s,solar_eclipse
0776/10/17,A,0.9343,35.6S,8.5E,06m37s,solar_eclipse
0777/3/14,Pe,0.0595,61.0S,160.9W,,solar_eclipse
0777/4/12,P,0.9279,61.3N,122.2W,,solar_eclipse
0777/10/6,P,0.6611,60.9S,72.1W,,solar_eclipse
0778/3/3,T,1.0192,51.9S,81.3W,01m20s,solar_eclipse
0778/8/26,A,0.9864,63.1N,71.8W,00m50s,solar_eclipse
0779/2/21,A,0.9685,16.1S,95.2E,03m14s,solar_eclipse
0779/8/16,T,1.0544,23.5N,18.3E,04m29s,solar_eclipse
0780/2/10,A,0.9257,20.2N,39.7E,08m49s,solar_eclipse
0780/8/5,T,1.0708,13.0S,110.9E,06m03s,solar_eclipse
0781/1/29,P,0.4807,62.2N,9.5E,,solar_eclipse
0781/6/26,P,0.3849,65.1N,178.9E,,solar_eclipse
0781/7/25,P,0.4816,62.9S,163.3W,,solar_eclipse
0781/12/19,A,0.9903,83.2S,37.2W,00m34s,solar_eclipse
0782/6/15,A,0.9649,61.0N,83.3W,03m02s,solar_eclipse
0782/12/9,T,1.0421,36.7S,0.7E,03m34s,solar_eclipse
0783/6/4,A,0.9489,13.9N,109.0W,07m01s,solar_eclipse
0783/11/29,T,1.0365,3.9N,124.9E,03m39s,solar_eclipse
0784/5/23,A,0.9653,44.6S,132.5W,03m30s,solar_eclipse
0784/11/17,P,0.6934,68.7N,52.0W,,solar_eclipse
0785/4/13,Tn,1.0317,72.8N,113.4E,01m40s,solar_eclipse
0785/10/8,P,0.8699,71.7S,15.0W,,solar_eclipse
0786/4/3,T,1.0709,21.0N,19.3W,06m02s,solar_eclipse
0786/9/27,A,0.9344,22.4S,99.6E,07m57s,solar_eclipse
